fips,Station_C_1,Station_C_2,WBAN_C_1,WBAN_C_2,dist_f_1,dist_f_2,county,state,pop_density,pop
29025,724464,724464,99999,53916,23.98829385,24.36974759,Caldwell,Missouri,21.15258913,9020
29027,724450,724458,03945,03963,15.76940515,20.95564946,Callaway,Missouri,53.59228774,44743
29029,720949,724459,00329,53931,5.489525841,12.52709133,Camden,Missouri,70.61191537,46305
29031,723290,999999,03935,93825,12.6272159,22.91883233,Cape Girardeau,Missouri,136.3259085,78871
29033,999999,999999,13982,13991,24.61256227,26.37821538,Carroll,Missouri,12.51195266,8679
29035,724343,723300,99999,99999,22.72896515,29.91430709,Carter,Missouri,11.74438947,5982
29037,720478,724466,99999,99999,2.581525051,17.53184072,Cass,Missouri,151.8464786,105780
29039,724400,720636,13995,00222,42.09351548,44.28551846,Cedar,Missouri,30.27431698,14349
29041,999999,720482,13301,99999,26.25457022,28.7717202,Chariton,Missouri,9.862137658,7426
29043,724400,A51256,13995,00451,21.72199436,22.10062171,Christian,Missouri,157.4574669,88595
29045,725456,725483,04921,04930,16.67966245,27.59954544,Clark,Missouri,13.42452724,6797
29047,721045,721045,00354,99999,6.1058197,6.122955421,Clay,Missouri,629.0960705,249948
29049,721045,721045,99999,00354,19.24550457,19.31219871,Clinton,Missouri,48.6504604,20387
29051,724458,724458,99999,03963,8.902146933,8.997868491,Cole,Missouri,194.9175549,76745
29053,720869,724453,00295,99999,9.87955597,21.85187905,Cooper,Missouri,31.39144367,17709
29055,724420,724456,13997,13997,27.2881481,27.4114002,Crawford,Missouri,32.25364431,23920
29057,724400,723490,13995,99999,28.5504172,36.74880641,Dade,Missouri,15.44235697,7561
29059,720477,720949,99999,00329,20.44740283,27.22100651,Dallas,Missouri,31.18662455,16878
29061,724464,724464,99999,53916,23.53513763,23.55624701,Daviess,Missouri,14.7242974,8278
29063,724490,724490,99999,13993,28.54683974,28.70633135,DeKalb,Missouri,29.78112007,12547
29065,999999,724457,23909,99999,11.92301266,35.28480068,Dent,Missouri,20.68840774,15573
29067,723484,723484,53901,99999,33.13273689,33.25896363,Douglas,Missouri,16.18737211,13185
29069,720331,723408,99999,13814,4.362789511,22.47998888,Dunklin,Missouri,53.88045254,29131
29071,720169,724345,00116,03966,12.54392809,28.30647092,Franklin,Missouri,112.6824774,103967
29073,724420,724456,13997,13997,25.4937723,25.6408417,Gasconade,Missouri,28.40338983,14706
29075,720475,725400,99999,99999,28.34727257,36.48550201,Gentry,Missouri,13.3604482,6571
29077,724400,A51256,13995,00451,2.921185391,38.77171562,Greene,Missouri,434.0255438,293086
29079,725400,724464,99999,53916,12.44924807,20.11921085,Grundy,Missouri,22.65471202,9850
29081,725400,725499,99999,94991,16.05944451,19.68143545,Harrison,Missouri,11.56244278,8352
29083,720636,720636,99999,00222,6.202226844,6.421100923,Henry,Missouri,31.35632184,21824
29087,725533,725533,94957,99999,19.95400163,20.36669959,Holt,Missouri,9.501587948,4403
29089,720869,999999,00295,13983,13.54587833,21.41860891,Howard,Missouri,21.59127563,10001
29091,723480,723484,99999,53901,3.479608036,7.243408613,Howell,Missouri,43.29458416,40117
29093,724454,724454,99999,93996,23.60676443,23.65045005,Iron,Missouri,18.38311383,10125
29095,720306,720306,53879,99999,3.608012908,3.904529826,Jackson,Missouri,1163.033248,703011
29097,723495,999999,13987,13987,9.214631648,9.705257693,Jasper,Missouri,190.0464993,121328
29099,724345,725314,03966,03960,28.09832684,29.72780043,Jefferson,Missouri,342.7671229,225081
29101,722367,720402,00363,99999,2.709072076,2.762546178,Johnson,Missouri,65.16837722,54062
29103,724455,724455,99999,14938,20.57896419,20.97798553,Knox,Missouri,7.858581457,3959
29105,720477,720949,99999,00329,3.449369151,22.49457564,Laclede,Missouri,46.69870119,35723
29107,720402,722367,99999,00363,19.47937708,19.54129435,Lafayette,Missouri,52.0294419,32708
29109,723490,720479,99999,00149,16.56008611,17.50327777,Lawrence,Missouri,62.74359373,38355
29111,725456,720476,04921,00455,29.49383964,29.62519616,Lewis,Missouri,19.33945745,9776
29113,999999,724347,13992,99999,28.13205546,29.60012398,Lincoln,Missouri,94.18998402,59013
29115,999999,999999,13301,13982,2.122150748,21.69630743,Linn,Missouri,19.33578873,11920
29117,999999,724464,13982,99999,2.56532201,3.034400047,Livingston,Missouri,28.56001974,15227
29119,723444,723444,03978,99999,20.59322497,20.8133206,McDonald,Missouri,42.34387211,22837
29121,724455,724455,99999,14938,17.50549496,18.42815012,Macon,Missouri,18.84040858,15117
29123,724454,724454,93996,99999,20.06732849,20.07978711,Madison,Missouri,24.42120072,12088
29125,724456,724420,13997,13997,8.783783912,8.925947777,Maries,Missouri,16.49169573,8697
29127,720476,724396,00455,93989,11.00422365,24.55244514,Marion,Missouri,65.32528404,28530
29129,725400,725499,99999,94991,14.33138006,22.64636395,Mercer,Missouri,7.931598415,3617
29131,724459,724459,99999,53931,10.30687303,10.62372303,Miller,Missouri,43.2711411,25619
29133,720488,724975,99999,93809,15.75600073,16.77829617,Mississippi,Missouri,32.03663463,13180
29135,720869,724458,00295,03963,22.37381604,23.23256462,Moniteau,Missouri,38.86481707,16132
29137,720482,720484,99999,99999,22.83830959,25.28087533,Monroe,Missouri,13.29846154,8644
29139,999999,720484,13992,99999,4.509676225,23.91729187,Montgomery,Missouri,21.52360248,11551
29141,724453,724453,99999,03994,25.05764268,25.13600011,Morgan,Missouri,34.50371019,20627
29143,720481,720481,03817,99999,18.38755733,18.88815311,New Madrid,Missouri,25.31312513,17076
29145,720479,723490,00149,99999,17.8058543,17.81754114,Newton,Missouri,93.19523695,58236
29147,720475,725479,99999,99999,1.746757724,25.84078718,Nodaway,Missouri,25.14536585,22092
29149,723480,723484,99999,53901,24.94870648,30.64882955,Oregon,Missouri,13.35357044,10529
29151,724458,724458,99999,03963,17.73311692,18.2843175,Osage,Missouri,22.56413028,13615
29153,723439,723439,53918,99999,19.41813125,19.42224436,Ozark,Missouri,12.36032089,9174
29155,720331,723408,99999,99999,14.0402491,18.76163975,Pemiscot,Missouri,32.04883581,15805
29157,744653,744653,63814,99999,31.28781376,31.34339864,Perry,Missouri,40.34789943,19136
29159,724453,724453,03994,99999,5.754612472,6.062816655,Pettis,Missouri,62.102417,42339
29161,999999,724456,23909,13997,17.21909075,17.59299349,Phelps,Missouri,66.33239437,44573
29163,744663,744663,99999,53950,28.77841628,29.25769557,Pike,Missouri,27.28101102,18302
29165,724460,724567,03947,13921,6.195735237,7.714860973,Platte,Missouri,248.5307852,104418
29167,724400,720477,13995,99999,26.01997664,41.01418026,Polk,Missouri,50.59257475,32149
29169,724457,724457,03938,99999,6.038169691,7.526764396,Pulaski,Missouri,96.10836171,52607
29171,722274,724455,54939,14938,15.40447367,36.30400928,Putnam,Missouri,9.054348263,4696
29173,720476,720484,00455,99999,14.25511733,30.04099732,Ralls,Missouri,21.90168191,10309
29175,720482,999999,99999,13983,4.085446283,33.42867966,Randolph,Missouri,51.31894232,24748
29177,721045,721045,99999,00354,17.15681035,17.16246854,Ray,Missouri,40.46324168,23018
29179,724454,724454,99999,93996,40.42158174,40.46168008,Reynolds,Missouri,7.771953405,6270
29181,724343,720654,99999,99999,10.54157444,20.95698241,Ripley,Missouri,21.11001418,13288
29183,724345,999999,03966,93910,8.691591098,15.89514662,St. Charles,Missouri,717.3129268,402022
29185,720636,720636,00222,99999,22.20126492,22.66041913,St. Clair,Missouri,13.99247323,9397
29186,724454,724454,93996,99999,15.67984478,15.72409664,Ste. Genevieve,Missouri,35.89647837,17894
29187,724454,724454,99999,93996,4.170890288,4.202511212,St. Francois,Missouri,148.7062073,67215
29189,999999,724340,93910,13994,8.21582934,8.605180785,St. Louis,Missouri,1957.847985,994205
29195,999999,720483,13991,99999,1.569459952,2.805512603,Saline,Missouri,30.09477535,22761
29197,722274,724455,54939,14938,24.81722195,25.81878949,Schuyler,Missouri,15.14421124,4660
29199,724455,724455,14938,99999,32.23673013,32.65019874,Scotland,Missouri,11.2352261,4902
29201,720488,723290,99999,03935,10.64659086,11.88476932,Scott,Missouri,91.13122911,38280
29203,723484,723484,99999,53901,33.44750898,33.78095688,Shannon,Missouri,8.126335742,8166
29205,720482,724455,99999,99999,29.65782595,31.19062389,Shelby,Missouri,11.81719755,5930
29207,999999,720481,93825,99999,17.07013043,17.78069507,Stoddard,Missouri,35.25460491,29025
29209,A51256,720616,00451,00207,4.456856482,20.48649978,Stone,Missouri,68.86121359,31952
29211,999999,724455,13301,14938,23.82147384,31.03268816,Sullivan,Missouri,9.431873697,6089
29213,720616,A51256,00207,00451,12.18618645,20.23723028,Taney,Missouri,88.4241432,55928
29215,999999,724457,23909,99999,25.59378172,30.15961697,Texas,Missouri,21.58165949,25398
29217,999999,999999,93995,23908,31.05470271,32.02899251,Vernon,Missouri,24.87890732,20563
29219,720169,999999,00116,13992,15.25051986,16.78596491,Warren,Missouri,83.22083782,35649
29221,724454,724454,99999,93996,28.11709572,28.16456177,Washington,Missouri,32.58725938,24730
29223,723493,723300,99999,99999,15.84321452,23.88752867,Wayne,Missouri,16.946927,12873
29225,720477,724400,99999,13995,28.17997331,28.41157658,Webster,Missouri,66.82147948,39592
29227,999999,720475,14993,99999,25.1101203,27.34845074,Worth,Missouri,7.510502073,2013
29229,720477,724457,99999,99999,27.97881738,36.89884082,Wright,Missouri,26.82840287,18289
29510,725314,725314,03960,99999,6.528642556,6.993606259,St. Louis city,Missouri,4855.151428,300576
30001,999999,726799,04137,99999,5.506602325,18.81569249,Beaverhead,Montana,1.738059701,9453
30003,999999,726660,24040,24029,49.06602412,51.86469977,Big Horn,Montana,2.691752818,13319
30007,727720,726795,24144,24161,29.25271003,39.2690539,Broadwater,Montana,5.223431932,6237
30009,720519,726770,99999,24033,27.41644709,46.46009767,Carbon,Montana,5.214576305,10725
30013,721003,727760,99999,99999,5.646395383,9.9531812,Cascade,Montana,30.11443432,81366
30017,726675,726671,24037,99999,19.11512557,57.23615771,Custer,Montana,3.021300966,11402
30021,726676,727687,24087,99999,10.33094455,44.88359369,Dawson,Montana,3.650390364,8613
30023,726785,727735,24135,24139,27.98702381,40.21367671,Deer Lodge,Montana,12.38588944,9140
30027,721009,720998,99999,99999,14.46739803,15.7231965,Fergus,Montana,2.575090627,11050
30029,727790,999999,24146,04130,9.873698561,41.77904613,Flathead,Montana,20.43515089,103806
30031,726797,726798,24132,24150,17.12028153,36.88949943,Gallatin,Montana,43.9771832,114434
30035,720122,720122,99999,00114,8.999442461,9.189467995,Glacier,Montana,4.618889469,13753
30037,721005,726775,99999,99999,30.15324272,31.39252982,Golden Valley,Montana,0.742986425,821
30039,727735,727735,24139,99999,20.44919427,22.95381913,Granite,Montana,1.975381617,3379
30041,727770,999999,94012,24035,16.97266617,20.73764413,Hill,Montana,5.73499006,16484
30043,726795,726785,24161,24135,20.37797241,23.28343451,Jefferson,Montana,7.393029984,12221
30047,727790,999999,24146,24159,46.18347072,48.22993541,Lake,Montana,20.44943296,30458
30049,721001,720999,99999,99999,19.9364815,33.18363408,Lewis and Clark,Montana,20.04267844,69432
30051,710700,711160,99999,99999,45.54380184,45.98926563,Liberty,Montana,1.598631894,2337
30053,720923,727790,00310,24146,42.56564195,54.85454323,Lincoln,Montana,5.480367755,19980
30057,726799,726796,99999,24138,30.81702743,30.95040038,Madison,Montana,2.348199194,8600
30059,999999,720994,04140,99999,34.46673999,47.48703054,Meagher,Montana,0.787731359,1862
30063,727730,727735,24153,99999,11.28131993,44.46727612,Missoula,Montana,46.06775908,119600
30065,726770,999999,24033,24040,48.14466133,48.31080388,Musselshell,Montana,2.450242398,4633
30067,726798,726797,24150,24132,15.05770414,36.99505148,Park,Montana,5.947403428,16606
30073,727690,721002,24137,99999,26.74326667,38.71380931,Pondera,Montana,3.65054445,5911
30081,720759,726774,99999,99999,11.69929201,11.71260952,Ravalli,Montana,18.30152193,43806
30083,727687,727687,99999,94028,18.00042307,18.24345141,Richland,Montana,5.209737328,10803
30085,999999,999999,94060,94059,4.037321088,16.10050953,Roosevelt,Montana,4.644374101,11004
30087,999999,726675,24040,24037,38.95323951,42.68412673,Rosebud,Montana,1.742293946,8937
30093,726785,726795,24135,24161,8.642180432,33.26182949,Silver Bow,Montana,48.5951462,34915
30095,726770,726798,24033,24150,42.20880661,50.53818013,Stillwater,Montana,5.393682132,9642
30101,727690,713450,24137,99999,31.22966001,33.07794619,Toole,Montana,2.490758828,4736
30103,999999,726770,24040,24033,13.62810121,67.05968983,Treasure,Montana,0.678551532,696
30105,999999,727685,94010,99999,7.130275303,7.468090133,Valley,Montana,1.505495997,7396
30107,721005,726775,99999,99999,2.397932722,2.606748184,Wheatland,Montana,1.470940959,2126
30111,726770,999999,24033,24040,15.70515223,38.04793902,Yellowstone,Montana,61.26199551,161300
31001,725525,725525,94949,99999,6.59685483,6.760019885,Adams,Nebraska,55.69822408,31363
31003,744450,723441,99999,99999,13.74557529,30.68938887,Antelope,Nebraska,7.348451758,6298
31007,720979,720981,99999,99999,3.401358387,13.20933563,Banner,Nebraska,0.97173913,745
31011,723441,723441,54921,99999,1.74355233,2.018162618,Boone,Nebraska,7.545140781,5192
31013,725635,725635,24044,99999,18.37927294,18.75966812,Box Butte,Nebraska,10.01251326,10783
31015,726520,725566,99999,04957,16.52003856,29.95586701,Boyd,Nebraska,3.565555026,1919
31019,725526,725526,14905,99999,9.303843527,10.31696648,Buffalo,Nebraska,51.2725782,49659
31021,725527,725527,99999,94978,9.507347215,9.838008085,Burt,Nebraska,13.18547682,6459
31023,725565,725565,99999,94951,18.80557165,18.98747062,Butler,Nebraska,13.74989875,8016
31025,722291,722291,99999,00470,11.95738758,11.97713045,Cass,Nebraska,47.10726199,26248
31027,726525,726525,94911,99999,20.13949545,22.93043261,Cedar,Nebraska,11.38996837,8402
31029,725626,725626,99999,24091,4.173538658,4.207720501,Chase,Nebraska,4.353403933,3924
31031,725627,725670,99999,24032,34.28431888,36.9184277,Cherry,Nebraska,0.995799055,5689
31033,720984,725610,99999,99999,5.460503789,8.300871927,Cheyenne,Nebraska,7.485897179,8910
31035,749111,725525,99999,94949,8.83706228,20.37261764,Clay,Nebraska,10.80926322,6203
31037,725565,725565,99999,94951,15.32090931,15.82906756,Colfax,Nebraska,25.97047076,10709
31039,722241,722241,54925,99999,24.63169263,25.13728403,Cuming,Nebraska,15.48703359,8846
31041,725555,725555,99999,94946,4.768637216,5.520151941,Custer,Nebraska,4.13780053,10777
31043,725570,722241,14943,99999,9.471082451,23.49300108,Dakota,Nebraska,75.7910597,20026
31045,725636,725636,99999,24017,8.032625767,8.324768986,Dawes,Nebraska,6.173752995,8589
31047,725624,725624,99999,14994,5.886854394,6.137854644,Dawson,Nebraska,23.27879635,23595
31051,722241,722241,99999,54925,17.8026923,18.32544321,Dixon,Nebraska,11.8356,5636
31053,725564,720942,04924,99999,11.28183359,23.47191523,Dodge,Nebraska,69.16167453,36565
31055,720308,720405,04992,00436,7.205873788,8.399953882,Douglas,Nebraska,1739.469801,571327
31059,749112,749110,99999,99999,4.313694747,16.2622969,Fillmore,Nebraska,9.458811545,5462
31061,725628,725628,99999,04935,27.54630364,27.77707398,Franklin,Nebraska,5.172837209,2979
31063,725625,725625,94040,99999,24.67345618,24.8792709,Frontier,Nebraska,2.668940493,2627
31065,720433,725625,99999,99999,22.57750518,35.43820185,Furnas,Nebraska,6.506231095,4676
31067,725515,725515,99999,94947,4.143260538,4.350701035,Gage,Nebraska,25.26290171,21513
31069,720985,725635,99999,99999,33.16988088,38.17306819,Garden,Nebraska,1.071657754,1837
31071,725551,725528,99999,99999,12.20378,12.5152731,Garfield,Nebraska,3.459443631,1969
31073,725624,725624,14994,99999,19.20208771,19.29003374,Gosper,Nebraska,4.38111546,1990
31077,725524,725524,94958,99999,22.38431223,22.42017748,Greeley,Nebraska,4.177304965,2356
31079,725520,725525,14935,99999,11.57337332,18.88622656,Hall,Nebraska,112.3274848,61353
31081,725513,725513,04901,99999,1.924246379,2.789935846,Hamilton,Nebraska,17.16825954,9324
31083,725628,725628,04935,99999,19.21044537,19.26982487,Harlan,Nebraska,6.122115104,3380
31087,999999,720421,94070,03043,1.170863789,23.23605289,Hitchcock,Nebraska,3.894154058,2762
31089,725566,726520,04957,99999,4.981989789,44.11113768,Holt,Nebraska,4.148356493,10067
31093,725520,725513,14935,04901,20.78679041,35.2807632,Howard,Nebraska,11.29980873,6445
31095,749110,725515,99999,94947,18.09647233,22.24941402,Jefferson,Nebraska,12.32373128,7046
31097,725541,725541,99999,04993,25.34603513,25.71089955,Johnson,Nebraska,13.51100249,5071
31099,725526,725526,99999,14905,14.78407164,15.87184167,Kearney,Nebraska,12.61165049,6495
31101,725621,725621,94063,99999,7.82354885,7.885239142,Keith,Nebraska,7.584679732,8034
31105,725665,725665,94073,99999,2.365307204,2.640129794,Kimball,Nebraska,3.802146035,3632
31107,744450,726525,99999,94911,30.54860922,31.57524005,Knox,Nebraska,7.564969544,8332
31109,725510,999999,14939,14904,5.59238519,6.15490119,Lancaster,Nebraska,381.0203394,319090
31111,725620,999999,24023,24020,6.428654324,39.33484182,Lincoln,Nebraska,13.66233466,34914
31119,725560,744450,14941,99999,9.773024443,22.08095827,Madison,Nebraska,61.28939959,35099
31121,725513,725513,99999,04901,18.85729341,19.24171463,Merrick,Nebraska,16.01414914,7755
31123,725635,725635,99999,24044,25.49124956,25.88687449,Morrill,Nebraska,3.222332408,4642
31125,723441,723441,54921,99999,23.2075573,23.38560383,Nance,Nebraska,8.008433735,3519
31127,725541,725541,99999,04993,14.67273998,15.07714023,Nemaha,Nebraska,17.12218543,6972
31129,722124,722124,04998,99999,24.37315697,24.57832804,Nuckolls,Nebraska,7.189866667,4148
31131,725541,725541,99999,04993,14.43808015,14.50093552,Otoe,Nebraska,26.04238882,16012
31137,725628,725628,04935,99999,5.793582088,6.013928525,Phelps,Nebraska,16.71506313,9034
31139,744450,725560,99999,14941,11.09639558,21.03881067,Pierce,Nebraska,12.49375172,7148
31141,725565,725565,94951,99999,12.44393892,12.73852906,Platte,Nebraska,49.62825325,33470
31143,725512,725512,99999,14989,20.2312062,20.45880844,Polk,Nebraska,11.8608768,5213
31145,725625,725625,99999,94040,5.849569815,6.378456936,Red Willow,Nebraska,14.93890547,10724
31147,725533,725533,99999,94957,6.813012016,7.283940792,Richardson,Nebraska,14.29487026,7865
31149,725556,725556,94975,99999,30.05966694,30.06149651,Rock,Nebraska,1.333879423,1357
31151,999999,749110,94996,99999,19.1285123,19.6259994,Saline,Nebraska,24.74174648,14224
31153,720308,725540,04992,14949,5.727830447,10.14893743,Sarpy,Nebraska,783.2439033,187196
31155,720942,720942,00323,99999,1.996001634,2.474222148,Saunders,Nebraska,28.76374398,21578
31157,725660,720979,24028,99999,6.083264407,18.60986767,Scotts Bluff,Nebraska,48.1714904,35618
31159,999999,999999,94996,14904,19.31731997,19.52586356,Seward,Nebraska,30.23410149,17284
31163,725524,725524,99999,94958,27.42933125,27.84864648,Sherman,Nebraska,5.331725888,3001
31165,999999,725763,94077,99999,4.486670136,35.27980024,Sioux,Nebraska,0.533638444,1166
31167,725560,722241,14941,54925,13.27712884,24.93035092,Stanton,Nebraska,13.81236743,5920
31169,722124,722124,99999,04998,1.91929514,1.929565951,Thayer,Nebraska,8.708358837,5003
31171,722205,722211,99999,94087,2.881036765,3.553572925,Thomas,Nebraska,1.004327666,722
31173,725570,722241,14943,54925,18.16500107,23.19899611,Thurston,Nebraska,18.32023055,7224
31175,725524,725524,99999,94958,3.809084841,4.228384893,Valley,Nebraska,7.320422535,4158
31177,720405,720405,99999,00436,9.569974264,10.09052368,Washington,Nebraska,53.16966986,20729
31179,722241,722241,54925,99999,7.33262797,7.521444305,Wayne,Nebraska,21.22506514,9385
31181,725525,725525,94949,99999,29.59363224,29.85409381,Webster,Nebraska,6.037303253,3487
31185,725512,725512,14989,99999,2.108303273,2.156227752,York,Nebraska,23.92448591,13679
32001,692364,724885,99999,93102,22.48743097,23.27494217,Churchill,Nevada,5.006431644,24909
32003,999999,746140,23173,23112,1.50637485,2.579039113,Clark,Nevada,287.2790064,2266715
32005,720551,720549,99999,00171,9.434908188,19.72227255,Douglas,Nevada,68.88760985,48905
32007,724845,725820,99999,99999,20.25968375,28.29328318,Elko,Nevada,3.027129338,52778
32013,999999,725830,24129,24128,36.67724166,38.29622765,Humboldt,Nevada,1.731165295,16831
32015,725826,720129,99999,99999,30.05603863,33.27637157,Lander,Nevada,1.053714286,5532
32017,724870,724870,03163,99999,19.35578686,19.80994129,Lincoln,Nevada,0.48484565,5183
32019,720551,720549,99999,00171,30.19861432,31.31748458,Lyon,Nevada,28.76606387,57510
32021,724856,720652,99999,99999,10.74951886,59.97659236,Mineral,Nevada,1.227263202,4505
32023,724844,722825,99999,99999,23.96047227,31.7437386,Nye,Nevada,2.540736358,46523
32027,725805,725830,24172,24128,27.15478172,44.65409978,Pershing,Nevada,1.095439064,6725
32029,724880,720549,23185,99999,13.15930722,20.72202244,Storey,Nevada,15.73114713,4123
32031,725841,725837,99999,99999,51.25788944,51.7360119,Washoe,Nevada,74.85547487,471519
32033,724860,999999,23154,53138,10.58041299,47.51482633,White Pine,Nevada,1.050648056,9580
32510,720549,720549,00171,99999,2.345958063,2.931052004,Carson City,Nevada,386.5380396,55916
33001,726155,726155,99999,54736,3.345206628,3.365539824,Belknap,New Hampshire,153.1350736,61303
33003,726183,726150,54772,99999,15.0399998,20.35320879,Carroll,New Hampshire,52.57380066,48910
33005,726165,726163,94721,54770,1.554842603,14.80213542,Cheshire,New Hampshire,107.6399951,76085
33007,726160,726160,99999,94700,9.504507693,10.00450829,Coos,New Hampshire,17.56948117,31563
33009,742078,726040,64773,99999,11.66646735,19.39492403,Grafton,New Hampshire,52.64984852,89886
33011,743946,999999,54754,14710,13.60784791,14.11817037,Hillsborough,New Hampshire,476.0100793,417025
33013,726050,999999,14745,14745,10.97928236,11.47568395,Merrimack,New Hampshire,162.0957274,151391
33015,999999,997993,54795,99999,12.2557036,15.37076906,Rockingham,New Hampshire,445.9402723,309769
33017,726056,726056,99999,54791,5.129784013,5.562221882,Strafford,New Hampshire,353.9968338,130633
33019,726115,726115,99999,54740,14.8253874,14.90360652,Sullivan,New Hampshire,80.29089662,43146
34001,999999,724070,13753,93730,5.474359049,6.214197616,Atlantic,New Jersey,474.5212949,263670
34003,725025,725025,99999,94741,6.961102677,7.465167216,Bergen,New Jersey,4000.745395,932202
34005,724074,724096,93780,14706,10.17221835,10.29415707,Burlington,New Jersey,557.6613386,445349
34007,997286,724074,99999,93780,8.975136369,11.38485129,Camden,New Jersey,2289.022493,506471
34009,997210,725024,99999,99999,6.335620198,10.51769272,Cape May,New Jersey,366.1120557,92039
34011,724075,999999,13735,13735,1.782978,2.33636881,Cumberland,New Jersey,309.1598287,149527
34013,725020,997272,14734,99999,2.135475473,3.630825966,Essex,New Jersey,6330.394713,798975
34015,999999,999999,13739,13771,11.43642927,11.52601624,Gloucester,New Jersey,905.697465,291636
34017,997271,720553,99999,99999,3.610263094,3.870648211,Hudson,New Jersey,14556.77867,672391
34019,722247,722247,54785,99999,13.35415524,13.64801635,Hunterdon,New Jersey,290.7019143,124371
34021,724095,724095,99999,14792,5.318272362,6.05630782,Mercer,New Jersey,1636.283695,367430
34023,720581,720581,00178,99999,14.91084638,15.0615721,Middlesex,New Jersey,2670.817031,825062
34025,724084,724084,54760,04739,7.175750266,7.775617021,Monmouth,New Jersey,1319.987367,618795
34027,724097,997698,54738,99999,7.927132411,11.56840828,Morris,New Jersey,1068.863363,491845
34029,720407,720407,00462,99999,1.34800756,1.645647641,Ocean,New Jersey,965.6979362,607186
34031,724094,724094,99999,54743,10.45140365,10.93333262,Passaic,New Jersey,2718.55039,501826
34033,997694,724089,99999,13781,12.47597625,14.81011561,Salem,New Jersey,187.9583781,62385
34035,722247,722247,54785,99999,4.997403641,5.474778628,Somerset,New Jersey,1089.890577,328934
34037,740001,740001,54793,99999,5.296263956,5.448804017,Sussex,New Jersey,270.6887,140488
34039,997272,725020,99999,14734,1.448135614,1.848029,Union,New Jersey,5409.013419,556341
34041,997698,724077,99999,54779,13.50859649,17.18490214,Warren,New Jersey,294.9048826,105267
35001,723650,723647,23050,03034,3.135327464,9.565890755,Bernalillo,New Mexico,585.0638833,679121
35003,999999,723754,03080,93027,25.4614925,69.51769918,Catron,New Mexico,0.473422819,3527
35005,722680,999999,23009,23043,4.488605274,4.578712839,Chaves,New Mexico,10.63054307,64615
35006,999999,723625,53003,93057,17.19258855,18.29400688,Cibola,New Mexico,5.881380223,26675
35007,722678,722678,99999,23052,11.96091529,12.2989438,Colfax,New Mexico,3.213214545,11941
35009,999999,722686,53008,23008,10.72966204,13.31235826,Curry,New Mexico,34.81101373,48954
35013,722695,999999,93041,03074,6.882118683,18.83018585,Do??a Ana,New Mexico,57.35579474,218195
35015,722687,722676,93033,99999,9.876795614,27.81154234,Eddy,New Mexico,14.00980884,58460
35017,722720,720976,93063,00345,14.49986305,33.32339821,Grant,New Mexico,6.769167175,26998
35019,749158,746375,99999,99999,41.87053863,45.15563441,Guadalupe,New Mexico,1.376146789,4300
35021,999999,723676,03095,99999,33.04991069,48.24949821,Harding,New Mexico,0.269784173,625
35023,749163,720976,99999,00345,15.78163519,28.96973508,Hidalgo,New Mexico,1.20089906,4198
35025,720387,722688,99999,93034,11.48369933,13.46336784,Lea,New Mexico,16.14054413,71070
35027,722683,722683,99999,93083,19.69203413,20.67261091,Lincoln,New Mexico,4.010460067,19572
35028,723654,723654,93091,99999,1.652757604,2.241243024,Los Alamos,New Mexico,177.3963008,19369
35029,722725,722725,99999,23078,5.059504799,5.763199185,Luna,New Mexico,8.030543933,23709
35031,723627,723625,23081,99999,30.26474885,35.10468547,McKinley,New Mexico,13.07709534,71367
35035,749473,696334,99999,99999,13.62886484,19.95342501,Otero,New Mexico,10.15571265,67490
35037,723676,723676,99999,23048,6.135477687,6.155457409,Quay,New Mexico,2.829808649,8253
35039,723675,723675,99999,93092,26.72849172,27.65487331,Rio Arriba,New Mexico,6.672834567,38921
35041,746380,746380,99999,93064,25.75463117,26.55365303,Roosevelt,New Mexico,7.550639927,18500
35043,723657,723657,99999,03014,19.21967566,19.24371723,Sandoval,New Mexico,39.59801157,146748
35045,723658,723658,99999,23090,16.54116371,17.04578906,San Juan,New Mexico,22.49553074,123958
35047,723677,999999,23054,03095,21.90754875,47.72202793,San Miguel,New Mexico,5.753662437,27277
35049,723656,723656,99999,23049,9.699269378,9.911717019,Santa Fe,New Mexico,78.7405771,150358
35051,722710,722710,99999,93045,8.289462232,8.556100825,Sierra,New Mexico,2.610435435,10791
35053,723620,723620,99999,93040,1.868207331,4.481213365,Socorro,New Mexico,2.514267323,16637
35055,723663,723659,03012,99999,9.08850283,13.60266062,Taos,New Mexico,14.90254122,32723
35057,999999,746375,03033,99999,25.26257684,25.28558661,Torrance,New Mexico,4.62423854,15461
35059,723600,999999,23051,03094,17.75956133,19.29596616,Union,New Mexico,1.070740822,4059
35061,720724,723650,99999,23050,5.032762344,25.08016093,Valencia,New Mexico,71.91158824,76688
36001,999999,725180,14735,14735,12.92992547,13.47058267,Albany,New York,584.3905452,305506
36003,725157,725157,99999,54757,10.36467836,10.41417193,Allegany,New York,44.82351163,46091
36007,725150,999999,04725,14738,8.825819042,15.32796986,Broome,New York,269.8738265,190488
36009,725283,725235,00465,04720,15.7572961,30.01512416,Cattaraugus,New York,58.18922271,76117
36011,999999,725190,04727,14771,20.97116686,26.40791695,Cayuga,New York,110.7120586,76576
36013,725235,725235,99999,04720,7.602000794,8.043754854,Chautauqua,New York,119.6550284,126903
36015,725156,725156,99999,14748,6.329721903,6.871395103,Chemung,New York,204.9054779,83456
